stop,lap,milliseconds,year,round,gp_name,date,driverRef,number,code,forename,surname,nationality,circuitRef,track_name,location,country,alt
1,1,22055,2018,19,Mexican Grand Prix,28/10/18,brendon_hartley,28,HAR,Brendon,Hartley,New Zealander,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,2227
1,5,22570,2018,19,Mexican Grand Prix,28/10/18,gasly,10,GAS,Pierre,Gasly,French,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,2227
1,10,24451,2018,19,Mexican Grand Prix,28/10/18,stroll,18,STR,Lance,Stroll,Canadian,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,2227
1,11,22269,2018,19,Mexican Grand Prix,28/10/18,hamilton,44,HAM,Lewis,Hamilton,British,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,2227
1,11,22105,2018,19,Mexican Grand Prix,28/10/18,bottas,77,BOT,Valtteri,Bottas,Finnish,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,2227
1,11,22660,2018,19,Mexican Grand Prix,28/10/18,sainz,55,SAI,Carlos,Sainz,Spanish,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,2227
1,11,22732,2018,19,Mexican Grand Prix,28/10/18,sirotkin,35,SIR,Sergey,Sirotkin,Russian,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,2227
1,12,22022,2018,19,Mexican Grand Prix,28/10/18,ricciardo,3,RIC,Daniel,Ricciardo,Australian,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,2227
1,12,23037,2018,19,Mexican Grand Prix,28/10/18,hulkenberg,27,HUL,Nico,Hülkenberg,German,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,2227
1,12,22174,2018,19,Mexican Grand Prix,28/10/18,vandoorne,2,VAN,Stoffel,Vandoorne,Belgian,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,2227
1,13,22175,2018,19,Mexican Grand Prix,28/10/18,max_verstappen,33,VER,Max,Verstappen,Dutch,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,2227
1,13,22588,2018,19,Mexican Grand Prix,28/10/18,leclerc,16,LEC,Charles,Leclerc,Monegasque,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,2227
1,16,31406,2018,19,Mexican Grand Prix,28/10/18,ericsson,9,ERI,Marcus,Ericsson,Swedish,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,2227
1,17,22658,2018,19,Mexican Grand Prix,28/10/18,vettel,5,VET,Sebastian,Vettel,German,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,2227
1,17,22017,2018,19,Mexican Grand Prix,28/10/18,raikkonen,7,RAI,Kimi,Räikkönen,Finnish,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,2227
2,23,23371,2018,19,Mexican Grand Prix,28/10/18,stroll,18,STR,Lance,Stroll,Canadian,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,2227
2,24,23553,2018,19,Mexican Grand Prix,28/10/18,brendon_hartley,28,HAR,Brendon,Hartley,New Zealander,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,2227
2,26,23055,2018,19,Mexican Grand Prix,28/10/18,gasly,10,GAS,Pierre,Gasly,French,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,2227
1,30,23755,2018,19,Mexican Grand Prix,28/10/18,perez,11,PER,Sergio,Pérez,Mexican,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,2227
2,30,22756,2018,19,Mexican Grand Prix,28/10/18,ocon,31,OCO,Esteban,Ocon,French,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,2227
1,43,22390,2018,19,Mexican Grand Prix,28/10/18,kevin_magnussen,20,MAG,Kevin,Magnussen,Danish,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,2227
1,44,22733,2018,19,Mexican Grand Prix,28/10/18,grosjean,8,GRO,Romain,Grosjean,French,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,2227
2,47,21777,2018,19,Mexican Grand Prix,28/10/18,vettel,5,VET,Sebastian,Vettel,German,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,2227
2,47,22399,2018,19,Mexican Grand Prix,28/10/18,hamilton,44,HAM,Lewis,Hamilton,British,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,2227
2,48,22088,2018,19,Mexican Grand Prix,28/10/18,max_verstappen,33,VER,Max,Verstappen,Dutch,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,2227
2,48,23887,2018,19,Mexican Grand Prix,28/10/18,bottas,77,BOT,Valtteri,Bottas,Finnish,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,2227
2,60,23426,2018,19,Mexican Grand Prix,28/10/18,grosjean,8,GRO,Romain,Grosjean,French,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,2227
3,62,22512,2018,19,Mexican Grand Prix,28/10/18,bottas,77,BOT,Valtteri,Bottas,Finnish,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,2227
1,15,33753,2018,20,Brazilian Grand Prix,11/11/18,alonso,14,ALO,Fernando,Alonso,Spanish,interlagos,Autódromo José Carlos Pace,São Paulo,Brazil,785
1,16,23273,2018,20,Brazilian Grand Prix,11/11/18,sirotkin,35,SIR,Sergey,Sirotkin,Russian,interlagos,Autódromo José Carlos Pace,São Paulo,Brazil,785
1,17,24608,2018,20,Brazilian Grand Prix,11/11/18,stroll,18,STR,Lance,Stroll,Canadian,interlagos,Autódromo José Carlos Pace,São Paulo,Brazil,785
1,18,22955,2018,20,Brazilian Grand Prix,11/11/18,bottas,77,BOT,Valtteri,Bottas,Finnish,interlagos,Autódromo José Carlos Pace,São Paulo,Brazil,785
1,18,23377,2018,20,Brazilian Grand Prix,11/11/18,ericsson,9,ERI,Marcus,Ericsson,Swedish,interlagos,Autódromo José Carlos Pace,São Paulo,Brazil,785
1,19,22641,2018,20,Brazilian Grand Prix,11/11/18,hamilton,44,HAM,Lewis,Hamilton,British,interlagos,Autódromo José Carlos Pace,São Paulo,Brazil,785
1,22,23757,2018,20,Brazilian Grand Prix,11/11/18,gasly,10,GAS,Pierre,Gasly,French,interlagos,Autódromo José Carlos Pace,São Paulo,Brazil,785
1,25,23939,2018,20,Brazilian Grand Prix,11/11/18,sainz,55,SAI,Carlos,Sainz,Spanish,interlagos,Autódromo José Carlos Pace,São Paulo,Brazil,785
1,27,22551,2018,20,Brazilian Grand Prix,11/11/18,vettel,5,VET,Sebastian,Vettel,German,interlagos,Autódromo José Carlos Pace,São Paulo,Brazil,785
1,28,22618,2018,20,Brazilian Grand Prix,11/11/18,vandoorne,2,VAN,Stoffel,Vandoorne,Belgian,interlagos,Autódromo José Carlos Pace,São Paulo,Brazil,785
1,31,22766,2018,20,Brazilian Grand Prix,11/11/18,raikkonen,7,RAI,Kimi,Räikkönen,Finnish,interlagos,Autódromo José Carlos Pace,São Paulo,Brazil,785
1,32,23403,2018,20,Brazilian Grand Prix,11/11/18,grosjean,8,GRO,Romain,Grosjean,French,interlagos,Autódromo José Carlos Pace,São Paulo,Brazil,785
1,35,23432,2018,20,Brazilian Grand Prix,11/11/18,max_verstappen,33,VER,Max,Verstappen,Dutch,interlagos,Autódromo José Carlos Pace,São Paulo,Brazil,785
1,35,23593,2018,20,Brazilian Grand Prix,11/11/18,leclerc,16,LEC,Charles,Leclerc,Monegasque,interlagos,Autódromo José Carlos Pace,São Paulo,Brazil,785
1,39,23300,2018,20,Brazilian Grand Prix,11/11/18,ricciardo,3,RIC,Daniel,Ricciardo,Australian,interlagos,Autódromo José Carlos Pace,São Paulo,Brazil,785
1,39,23505,2018,20,Brazilian Grand Prix,11/11/18,perez,11,PER,Sergio,Pérez,Mexican,interlagos,Autódromo José Carlos Pace,São Paulo,Brazil,785
1,40,27226,2018,20,Brazilian Grand Prix,11/11/18,ocon,31,OCO,Esteban,Ocon,French,interlagos,Autódromo José Carlos Pace,São Paulo,Brazil,785
1,41,23115,2018,20,Brazilian Grand Prix,11/11/18,kevin_magnussen,20,MAG,Kevin,Magnussen,Danish,interlagos,Autódromo José Carlos Pace,São Paulo,Brazil,785
2,48,23770,2018,20,Brazilian Grand Prix,11/11/18,sainz,55,SAI,Carlos,Sainz,Spanish,interlagos,Autódromo José Carlos Pace,São Paulo,Brazil,785
1,49,23422,2018,20,Brazilian Grand Prix,11/11/18,brendon_hartley,28,HAR,Brendon,Hartley,New Zealander,interlagos,Autódromo José Carlos Pace,São Paulo,Brazil,785
2,53,22683,2018,20,Brazilian Grand Prix,11/11/18,vettel,5,VET,Sebastian,Vettel,German,interlagos,Autódromo José Carlos Pace,São Paulo,Brazil,785
2,54,23046,2018,20,Brazilian Grand Prix,11/11/18,alonso,14,ALO,Fernando,Alonso,Spanish,interlagos,Autódromo José Carlos Pace,São Paulo,Brazil,785
2,57,31198,2018,20,Brazilian Grand Prix,11/11/18,ocon,31,OCO,Esteban,Ocon,French,interlagos,Autódromo José Carlos Pace,São Paulo,Brazil,785
2,59,22727,2018,20,Brazilian Grand Prix,11/11/18,bottas,77,BOT,Valtteri,Bottas,Finnish,interlagos,Autódromo José Carlos Pace,São Paulo,Brazil,785
2,65,24283,2018,20,Brazilian Grand Prix,11/11/18,stroll,18,STR,Lance,Stroll,Canadian,interlagos,Autódromo José Carlos Pace,São Paulo,Brazil,785
1,1,41012,2018,21,Abu Dhabi Grand Prix,25/11/18,brendon_hartley,28,HAR,Brendon,Hartley,New Zealander,yas_marina,Yas Marina Circuit,Abu Dhabi,UAE,3
1,7,21283,2018,21,Abu Dhabi Grand Prix,25/11/18,hamilton,44,HAM,Lewis,Hamilton,British,yas_marina,Yas Marina Circuit,Abu Dhabi,UAE,3
1,7,21828,2018,21,Abu Dhabi Grand Prix,25/11/18,leclerc,16,LEC,Charles,Leclerc,Monegasque,yas_marina,Yas Marina Circuit,Abu Dhabi,UAE,3
1,7,22354,2018,21,Abu Dhabi Grand Prix,25/11/18,grosjean,8,GRO,Romain,Grosjean,French,yas_marina,Yas Marina Circuit,Abu Dhabi,UAE,3
1,15,22630,2018,21,Abu Dhabi Grand Prix,25/11/18,vettel,5,VET,Sebastian,Vettel,German,yas_marina,Yas Marina Circuit,Abu Dhabi,UAE,3
1,16,21600,2018,21,Abu Dhabi Grand Prix,25/11/18,bottas,77,BOT,Valtteri,Bottas,Finnish,yas_marina,Yas Marina Circuit,Abu Dhabi,UAE,3
1,17,21057,2018,21,Abu Dhabi Grand Prix,25/11/18,max_verstappen,33,VER,Max,Verstappen,Dutch,yas_marina,Yas Marina Circuit,Abu Dhabi,UAE,3
1,18,21979,2018,21,Abu Dhabi Grand Prix,25/11/18,ocon,31,OCO,Esteban,Ocon,French,yas_marina,Yas Marina Circuit,Abu Dhabi,UAE,3
1,26,22112,2018,21,Abu Dhabi Grand Prix,25/11/18,perez,11,PER,Sergio,Pérez,Mexican,yas_marina,Yas Marina Circuit,Abu Dhabi,UAE,3
1,27,21726,2018,21,Abu Dhabi Grand Prix,25/11/18,alonso,14,ALO,Fernando,Alonso,Spanish,yas_marina,Yas Marina Circuit,Abu Dhabi,UAE,3
1,29,22493,2018,21,Abu Dhabi Grand Prix,25/11/18,gasly,10,GAS,Pierre,Gasly,French,yas_marina,Yas Marina Circuit,Abu Dhabi,UAE,3
1,33,21061,2018,21,Abu Dhabi Grand Prix,25/11/18,ricciardo,3,RIC,Daniel,Ricciardo,Australian,yas_marina,Yas Marina Circuit,Abu Dhabi,UAE,3
1,35,22317,2018,21,Abu Dhabi Grand Prix,25/11/18,vandoorne,2,VAN,Stoffel,Vandoorne,Belgian,yas_marina,Yas Marina Circuit,Abu Dhabi,UAE,3
1,35,22755,2018,21,Abu Dhabi Grand Prix,25/11/18,sirotkin,35,SIR,Sergey,Sirotkin,Russian,yas_marina,Yas Marina Circuit,Abu Dhabi,UAE,3
1,37,21964,2018,21,Abu Dhabi Grand Prix,25/11/18,sainz,55,SAI,Carlos,Sainz,Spanish,yas_marina,Yas Marina Circuit,Abu Dhabi,UAE,3
2,40,21289,2018,21,Abu Dhabi Grand Prix,25/11/18,bottas,77,BOT,Valtteri,Bottas,Finnish,yas_marina,Yas Marina Circuit,Abu Dhabi,UAE,3
1,40,22189,2018,21,Abu Dhabi Grand Prix,25/11/18,stroll,18,STR,Lance,Stroll,Canadian,yas_marina,Yas Marina Circuit,Abu Dhabi,UAE,3
1,41,21587,2018,21,Abu Dhabi Grand Prix,25/11/18,kevin_magnussen,20,MAG,Kevin,Magnussen,Danish,yas_marina,Yas Marina Circuit,Abu Dhabi,UAE,3
1,1,32997,2019,1,Australian Grand Prix,17/03/19,kubica,88,KUB,Robert,Kubica,Polish,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,10
1,1,33027,2019,1,Australian Grand Prix,17/03/19,ricciardo,3,RIC,Daniel,Ricciardo,Australian,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,10
1,12,23299,2019,1,Australian Grand Prix,17/03/19,raikkonen,7,RAI,Kimi,Räikkönen,Finnish,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,10
1,13,21588,2019,1,Australian Grand Prix,17/03/19,hulkenberg,27,HUL,Nico,Hülkenberg,German,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,10
1,13,23234,2019,1,Australian Grand Prix,17/03/19,perez,11,PER,Sergio,Pérez,Mexican,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,10
1,14,21995,2019,1,Australian Grand Prix,17/03/19,vettel,5,VET,Sebastian,Vettel,German,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,10
1,14,22388,2019,1,Australian Grand Prix,17/03/19,kevin_magnussen,20,MAG,Kevin,Magnussen,Danish,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,10
1,14,21780,2019,1,Australian Grand Prix,17/03/19,albon,23,ALB,Alexander,Albon,Thai,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,10
1,15,21515,2019,1,Australian Grand Prix,17/03/19,hamilton,44,HAM,Lewis,Hamilton,British,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,10
1,15,29981,2019,1,Australian Grand Prix,17/03/19,grosjean,8,GRO,Romain,Grosjean,French,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,10
1,15,21627,2019,1,Australian Grand Prix,17/03/19,norris,4,NOR,Lando,Norris,British,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,10
1,23,22014,2019,1,Australian Grand Prix,17/03/19,bottas,77,BOT,Valtteri,Bottas,Finnish,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,10
1,25,21157,2019,1,Australian Grand Prix,17/03/19,max_verstappen,33,VER,Max,Verstappen,Dutch,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,10
1,26,22086,2019,1,Australian Grand Prix,17/03/19,kvyat,26,KVY,Daniil,Kvyat,Russian,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,10
1,26,21689,2019,1,Australian Grand Prix,17/03/19,russell,63,RUS,George,Russell,British,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,10
1,27,22471,2019,1,Australian Grand Prix,17/03/19,stroll,18,STR,Lance,Stroll,Canadian,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,10
1,27,27172,2019,1,Australian Grand Prix,17/03/19,giovinazzi,99,GIO,Antonio,Giovinazzi,Italian,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,10
1,28,22306,2019,1,Australian Grand Prix,17/03/19,leclerc,16,LEC,Charles,Leclerc,Monegasque,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,10
2,28,22343,2019,1,Australian Grand Prix,17/03/19,kubica,88,KUB,Robert,Kubica,Polish,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,10
1,37,21269,2019,1,Australian Grand Prix,17/03/19,gasly,10,GAS,Pierre,Gasly,French,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,10
2,42,21543,2019,1,Australian Grand Prix,17/03/19,russell,63,RUS,George,Russell,British,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,10
3,44,21889,2019,1,Australian Grand Prix,17/03/19,kubica,88,KUB,Robert,Kubica,Polish,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,10
1,1,34338,2019,2,Bahrain Grand Prix,31/03/19,stroll,18,STR,Lance,Stroll,Canadian,bahrain,Bahrain International Circuit,Sakhir,Bahrain,7
1,1,32082,2019,2,Bahrain Grand Prix,31/03/19,grosjean,8,GRO,Romain,Grosjean,French,bahrain,Bahrain International Circuit,Sakhir,Bahrain,7
1,4,45543,2019,2,Bahrain Grand Prix,31/03/19,sainz,55,SAI,Carlos,Sainz,Spanish,bahrain,Bahrain International Circuit,Sakhir,Bahrain,7
1,8,27136,2019,2,Bahrain Grand Prix,31/03/19,perez,11,PER,Sergio,Pérez,Mexican,bahrain,Bahrain International Circuit,Sakhir,Bahrain,7
1,9,25647,2019,2,Bahrain Grand Prix,31/03/19,raikkonen,7,RAI,Kimi,Räikkönen,Finnish,bahrain,Bahrain International Circuit,Sakhir,Bahrain,7
1,9,27557,2019,2,Bahrain Grand Prix,31/03/19,gasly,10,GAS,Pierre,Gasly,French,bahrain,Bahrain International Circuit,Sakhir,Bahrain,7
1,9,25659,2019,2,Bahrain Grand Prix,31/03/19,albon,23,ALB,Alexander,Albon,Thai,bahrain,Bahrain International Circuit,Sakhir,Bahrain,7
1,10,24175,2019,2,Bahrain Grand Prix,31/03/19,norris,4,NOR,Lando,Norris,British,bahrain,Bahrain International Circuit,Sakhir,Bahrain,7
1,10,24948,2019,2,Bahrain Grand Prix,31/03/19,kevin_magnussen,20,MAG,Kevin,Magnussen,Danish,bahrain,Bahrain International Circuit,Sakhir,Bahrain,7
1,11,24199,2019,2,Bahrain Grand Prix,31/03/19,max_verstappen,33,VER,Max,Verstappen,Dutch,bahrain,Bahrain International Circuit,Sakhir,Bahrain,7
1,11,24667,2019,2,Bahrain Grand Prix,31/03/19,kubica,88,KUB,Robert,Kubica,Polish,bahrain,Bahrain International Circuit,Sakhir,Bahrain,7
1,12,24865,2019,2,Bahrain Grand Prix,31/03/19,bottas,77,BOT,Valtteri,Bottas,Finnish,bahrain,Bahrain International Circuit,Sakhir,Bahrain,7
1,12,25498,2019,2,Bahrain Grand Prix,31/03/19,hulkenberg,27,HUL,Nico,Hülkenberg,German,bahrain,Bahrain International Circuit,Sakhir,Bahrain,7
1,12,26508,2019,2,Bahrain Grand Prix,31/03/19,kvyat,26,KVY,Daniil,Kvyat,Russian,bahrain,Bahrain International Circuit,Sakhir,Bahrain,7
1,12,24633,2019,2,Bahrain Grand Prix,31/03/19,russell,63,RUS,George,Russell,British,bahrain,Bahrain International Circuit,Sakhir,Bahrain,7
1,13,24518,2019,2,Bahrain Grand Prix,31/03/19,leclerc,16,LEC,Charles,Leclerc,Monegasque,bahrain,Bahrain International Circuit,Sakhir,Bahrain,7
1,13,24255,2019,2,Bahrain Grand Prix,31/03/19,hamilton,44,HAM,Lewis,Hamilton,British,bahrain,Bahrain International Circuit,Sakhir,Bahrain,7
1,14,24228,2019,2,Bahrain Grand Prix,31/03/19,vettel,5,VET,Sebastian,Vettel,German,bahrain,Bahrain International Circuit,Sakhir,Bahrain,7
1,16,27725,2019,2,Bahrain Grand Prix,31/03/19,giovinazzi,99,GIO,Antonio,Giovinazzi,Italian,bahrain,Bahrain International Circuit,Sakhir,Bahrain,7
2,23,26600,2019,2,Bahrain Grand Prix,31/03/19,stroll,18,STR,Lance,Stroll,Canadian,bahrain,Bahrain International Circuit,Sakhir,Bahrain,7
1,24,25676,2019,2,Bahrain Grand Prix,31/03/19,ricciardo,3,RIC,Daniel,Ricciardo,Australian,bahrain,Bahrain International Circuit,Sakhir,Bahrain,7
2,24,25034,2019,2,Bahrain Grand Prix,31/03/19,sainz,55,SAI,Carlos,Sainz,Spanish,bahrain,Bahrain International Circuit,Sakhir,Bahrain,7
2,25,24842,2019,2,Bahrain Grand Prix,31/03/19,albon,23,ALB,Alexander,Albon,Thai,bahrain,Bahrain International Circuit,Sakhir,Bahrain,7
2,26,24912,2019,2,Bahrain Grand Prix,31/03/19,russell,63,RUS,George,Russell,British,bahrain,Bahrain International Circuit,Sakhir,Bahrain,7
2,27,24313,2019,2,Bahrain Grand Prix,31/03/19,kubica,88,KUB,Robert,Kubica,Polish,bahrain,Bahrain International Circuit,Sakhir,Bahrain,7
2,32,26729,2019,2,Bahrain Grand Prix,31/03/19,max_verstappen,33,VER,Max,Verstappen,Dutch,bahrain,Bahrain International Circuit,Sakhir,Bahrain,7
2,32,25253,2019,2,Bahrain Grand Prix,31/03/19,hulkenberg,27,HUL,Nico,Hülkenberg,German,bahrain,Bahrain International Circuit,Sakhir,Bahrain,7
2,33,25621,2019,2,Bahrain Grand Prix,31/03/19,raikkonen,7,RAI,Kimi,Räikkönen,Finnish,bahrain,Bahrain International Circuit,Sakhir,Bahrain,7
2,33,26798,2019,2,Bahrain Grand Prix,31/03/19,perez,11,PER,Sergio,Pérez,Mexican,bahrain,Bahrain International Circuit,Sakhir,Bahrain,7
2,34,24324,2019,2,Bahrain Grand Prix,31/03/19,hamilton,44,HAM,Lewis,Hamilton,British,bahrain,Bahrain International Circuit,Sakhir,Bahrain,7
2,34,24717,2019,2,Bahrain Grand Prix,31/03/19,norris,4,NOR,Lando,Norris,British,bahrain,Bahrain International Circuit,Sakhir,Bahrain,7
2,35,24212,2019,2,Bahrain Grand Prix,31/03/19,vettel,5,VET,Sebastian,Vettel,German,bahrain,Bahrain International Circuit,Sakhir,Bahrain,7
2,36,24358,2019,2,Bahrain Grand Prix,31/03/19,leclerc,16,LEC,Charles,Leclerc,Monegasque,bahrain,Bahrain International Circuit,Sakhir,Bahrain,7
2,37,24433,2019,2,Bahrain Grand Prix,31/03/19,bottas,77,BOT,Valtteri,Bottas,Finnish,bahrain,Bahrain International Circuit,Sakhir,Bahrain,7
3,38,34193,2019,2,Bahrain Grand Prix,31/03/19,vettel,5,VET,Sebastian,Vettel,German,bahrain,Bahrain International Circuit,Sakhir,Bahrain,7
2,38,30761,2019,2,Bahrain Grand Prix,31/03/19,kvyat,26,KVY,Daniil,Kvyat,Russian,bahrain,Bahrain International Circuit,Sakhir,Bahrain,7
2,38,25982,2019,2,Bahrain Grand Prix,31/03/19,kevin_magnussen,20,MAG,Kevin,Magnussen,Danish,bahrain,Bahrain International Circuit,Sakhir,Bahrain,7
2,39,24484,2019,2,Bahrain Grand Prix,31/03/19,gasly,10,GAS,Pierre,Gasly,French,bahrain,Bahrain International Circuit,Sakhir,Bahrain,7
2,40,24880,2019,2,Bahrain Grand Prix,31/03/19,giovinazzi,99,GIO,Antonio,Giovinazzi,Italian,bahrain,Bahrain International Circuit,Sakhir,Bahrain,7
3,40,24985,2019,2,Bahrain Grand Prix,31/03/19,sainz,55,SAI,Carlos,Sainz,Spanish,bahrain,Bahrain International Circuit,Sakhir,Bahrain,7
1,1,45878,2019,3,Chinese Grand Prix,14/04/19,sainz,55,SAI,Carlos,Sainz,Spanish,shanghai,Shanghai International Circuit,Shanghai,China,5
1,1,50738,2019,3,Chinese Grand Prix,14/04/19,norris,4,NOR,Lando,Norris,British,shanghai,Shanghai International Circuit,Shanghai,China,5
1,7,17257,2019,3,Chinese Grand Prix,14/04/19,kvyat,26,KVY,Daniil,Kvyat,Russian,shanghai,Shanghai International Circuit,Shanghai,China,5
1,7,25184,2019,3,Chinese Grand Prix,14/04/19,giovinazzi,99,GIO,Antonio,Giovinazzi,Italian,shanghai,Shanghai International Circuit,Shanghai,China,5
1,8,23261,2019,3,Chinese Grand Prix,14/04/19,grosjean,8,GRO,Romain,Grosjean,French,shanghai,Shanghai International Circuit,Shanghai,China,5
1,9,23964,2019,3,Chinese Grand Prix,14/04/19,kevin_magnussen,20,MAG,Kevin,Magnussen,Danish,shanghai,Shanghai International Circuit,Shanghai,China,5
1,11,24107,2019,3,Chinese Grand Prix,14/04/19,hulkenberg,27,HUL,Nico,Hülkenberg,German,shanghai,Shanghai International Circuit,Shanghai,China,5
1,17,23223,2019,3,Chinese Grand Prix,14/04/19,max_verstappen,33,VER,Max,Verstappen,Dutch,shanghai,Shanghai International Circuit,Shanghai,China,5
2,17,33638,2019,3,Chinese Grand Prix,14/04/19,norris,4,NOR,Lando,Norris,British,shanghai,Shanghai International Circuit,Shanghai,China,5
1,18,22749,2019,3,Chinese Grand Prix,14/04/19,vettel,5,VET,Sebastian,Vettel,German,shanghai,Shanghai International Circuit,Shanghai,China,5
1,18,23506,2019,3,Chinese Grand Prix,14/04/19,ricciardo,3,RIC,Daniel,Ricciardo,Australian,shanghai,Shanghai International Circuit,Shanghai,China,5
1,19,22301,2019,3,Chinese Grand Prix,14/04/19,gasly,10,GAS,Pierre,Gasly,French,shanghai,Shanghai International Circuit,Shanghai,China,5
1,19,23215,2019,3,Chinese Grand Prix,14/04/19,albon,23,ALB,Alexander,Albon,Thai,shanghai,Shanghai International Circuit,Shanghai,China,5
1,20,23733,2019,3,Chinese Grand Prix,14/04/19,perez,11,PER,Sergio,Pérez,Mexican,shanghai,Shanghai International Circuit,Shanghai,China,5
1,20,23466,2019,3,Chinese Grand Prix,14/04/19,stroll,18,STR,Lance,Stroll,Canadian,shanghai,Shanghai International Circuit,Shanghai,China,5
1,21,22196,2019,3,Chinese Grand Prix,14/04/19,bottas,77,BOT,Valtteri,Bottas,Finnish,shanghai,Shanghai International Circuit,Shanghai,China,5
1,22,22644,2019,3,Chinese Grand Prix,14/04/19,hamilton,44,HAM,Lewis,Hamilton,British,shanghai,Shanghai International Circuit,Shanghai,China,5
1,22,22921,2019,3,Chinese Grand Prix,14/04/19,leclerc,16,LEC,Charles,Leclerc,Monegasque,shanghai,Shanghai International Circuit,Shanghai,China,5
1,22,24332,2019,3,Chinese Grand Prix,14/04/19,russell,63,RUS,George,Russell,British,shanghai,Shanghai International Circuit,Shanghai,China,5
1,25,23888,2019,3,Chinese Grand Prix,14/04/19,raikkonen,7,RAI,Kimi,Räikkönen,Finnish,shanghai,Shanghai International Circuit,Shanghai,China,5
2,25,26050,2019,3,Chinese Grand Prix,14/04/19,kvyat,26,KVY,Daniil,Kvyat,Russian,shanghai,Shanghai International Circuit,Shanghai,China,5
